0,1,2,3,4,5,6,7,8,9
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,502778.46,6.769598233800874
0.0,0.0,1.0,0.0,0.0,0.0,1.0,113.0,928258.73,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,858156.04,4.930949109122498
0.0,0.0,1.0,0.0,0.0,0.0,1.0,154.0,630214.65,250.20111921559467
0.0,0.0,1.0,0.0,0.0,0.0,1.0,122.0,353358.36,3.838850355795253
0.0,0.0,1.0,0.0,0.0,0.0,1.0,144.0,479101.27,250.52233722003734
0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,403838.12,4.548410336147955
0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,436308.74,24.907085231737025
0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,252398.8,2.694712681068725
0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,331147.25,10.390468014031427
0.0,0.0,1.0,0.0,0.0,0.0,1.0,109.0,393742.15,2.179708273300558
0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.0,259513.19,251.94790211325315
0.0,0.0,1.0,0.0,0.0,0.0,1.0,117.0,1167809.37,4.069923827061094
0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,398790.15,7.35787670396462
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,585565.3,1.5375114955722915
0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,772340.41,4.489260302790853
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,343262.39,2.6180573026587886
0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,1097940.43,2.900319226106968
0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.0,573923.39,4.343985962262967
0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,646140.99,214.62964911802675
0.0,0.0,1.0,0.0,0.0,0.0,1.0,208.0,748595.73,15.712376152093013
0.0,0.0,1.0,0.0,0.0,0.0,1.0,160.0,648782.97,1.5640452966236111
0.0,0.0,1.0,0.0,0.0,0.0,1.0,97.0,312974.53,99.90795836863701
0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.0,289457.01,1.0217859880578055
0.0,0.0,1.0,0.0,0.0,0.0,0.0,99.0,464413.85,13.7470216593319
0.0,0.0,1.0,0.0,0.0,0.0,0.0,180.0,788520.85,3.7735084302180337
0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,483596.17,28.860897516552182
0.0,0.0,1.0,0.0,0.0,0.0,0.0,202.0,716669.83,9.126540397969071
0.0,0.0,1.0,0.0,0.0,0.0,1.0,135.0,1161034.64,4.151214309999305
0.0,0.0,1.0,0.0,0.0,0.0,1.0,109.0,748595.73,4.711165258607677
0.0,0.0,1.0,0.0,0.0,0.0,1.0,158.0,1161034.64,4.228435591987399
0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,318022.53,8.52038651132376
0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.0,394324.71,3.9894387252370054
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,333558.16,7.071370889685438
0.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,1187771.93,5.337648180403473
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,268552.34,4.78912779979184
0.0,0.0,1.0,0.0,0.0,0.0,0.0,212.0,1171130.6,1.2540349951917593
0.0,0.0,1.0,0.0,0.0,0.0,1.0,156.0,678726.79,1.5640452966236111
0.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,353358.36,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.0,452298.7,2.0126246898639257
0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0,449157.45,1.7276640031935417
0.0,0.0,1.0,0.0,0.0,0.0,0.0,251.0,454317.88,7.8059026566013285
0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,568932.77,4.823016570565536
0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,253524.42,251.92409028669846
0.0,0.0,1.0,0.0,0.0,0.0,1.0,126.0,535085.5,9.504440476614985
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,798502.15,26.774553427768968
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,348310.39,8.54687634070902
0.0,0.0,1.0,0.0,0.0,0.0,1.0,142.0,898539.83,5.337648180403473
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,279475.72,208.74778318651906
0.0,0.0,1.0,0.0,0.0,0.0,1.0,155.0,1615352.55,4.331524846088984
0.0,0.0,1.0,0.0,0.0,0.0,0.0,128.0,383646.22,14.329841361504046
0.0,0.0,1.0,0.0,0.0,0.0,1.0,187.0,515033.87,11.981336760810576
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,323070.49,2.5070153690602743
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,636045.06,6.321848224182918
0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,249531.9,1.577915916318214
0.0,0.0,1.0,0.0,0.0,0.0,1.0,116.0,424030.02,6.769598233800874
0.0,0.0,1.0,0.0,0.0,0.0,0.0,202.0,788520.85,8.630966424057103
0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.0,424204.24,5.5457623462303784
0.0,0.0,1.0,0.0,0.0,0.0,1.0,111.0,656236.96,2.179708273300558
0.0,0.0,1.0,0.0,0.0,0.0,1.0,87.0,499063.83,3.233927931329654
0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,495231.01,3.8574467024288968
0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,451153.7,14.516552768990326
0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,799115.0,2.9057175088156795
0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.0,726908.65,4.3710774548899
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,370305.34,7.370856778921374
0.0,0.0,1.0,0.0,0.0,0.0,1.0,147.0,1362953.71,5.337648180403473
0.0,0.0,1.0,0.0,0.0,0.0,1.0,110.0,429194.89,242.2079196112865
0.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,503788.07,15.016488835875666
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,515903.21,114.6135829604849
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,399251.07,8.357856084536582
0.0,0.0,1.0,0.0,0.0,0.0,1.0,138.0,390953.68,98.75383834049146
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,898314.91,4.296153559548095
0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0,427566.93,6.262044233690867
0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,1487210.24,4.78912779979184
0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,383646.22,7.35787670396462
0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,499063.83,1.8766709288291958
0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,687709.97,22.059618239312588
0.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,332156.85,10.169813168296423
0.0,0.0,1.0,0.0,0.0,0.0,1.0,171.0,858156.04,5.195485005793283
0.0,0.0,1.0,0.0,0.0,0.0,1.0,122.0,417972.44,3.389493903549802
0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.0,284466.37,98.28731498329408
0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,317404.59,15.537971299512302
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,300859.38,1.2188474185702407
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,302878.6,251.7519526903794
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,263756.77,251.50857583271969
0.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,583904.68,8.54687634070902
0.0,0.0,1.0,0.0,0.0,0.0,1.0,155.0,1533575.32,76.60802153374402
0.0,0.0,1.0,0.0,0.0,0.0,1.0,81.0,449157.45,4.139147400545565
0.0,0.0,1.0,0.0,0.0,0.0,1.0,103.0,686524.82,4.620249016691246
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,389269.77,8.090967035489928
0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,312974.53,5.350811928351081
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,568932.77,6.398368920847638
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,439982.65,5.5457623462303784
0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,489082.54,4.3841183056280295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,509045.09,3.360807492419136
0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,554546.49,8.535913927276283
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,257446.8,31.414514668377652
0.0,0.0,1.0,0.0,0.0,0.0,1.0,91.0,798502.15,7.370856778921374
0.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,454317.88,0.6092582413247078
0.0,0.0,1.0,0.0,0.0,0.0,1.0,111.0,928569.15,6.439866726468582
0.0,0.0,1.0,0.0,0.0,0.0,1.0,113.0,928258.73,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,591622.87,2.4967760362920304
0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,449157.45,8.169048434203944
0.0,0.0,1.0,0.0,0.0,0.0,1.0,77.0,319400.84,249.42047397587098
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,593885.94,8.162307694881754
0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,269494.46,163.18150918039603
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,526989.56,76.60802153374402
0.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,591622.87,9.625375559608656
0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,338214.43,9.104374546373093
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,538988.95,0.19430191926191628
0.0,0.0,1.0,0.0,0.0,0.0,0.0,215.0,907626.19,251.53408753686244
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,351340.94,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,195.0,972623.37,19.045519376194918
0.0,0.0,1.0,0.0,0.0,0.0,1.0,120.0,657579.73,242.64155910916492
0.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,648782.97,12.104682336735783
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,381864.66,10.197280531790295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,216.0,1413433.48,165.1178336178344
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,479557.78,7.35787670396462
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,343262.39,9.025250085025311
0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,502778.46,13.021131884168371
0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,318022.53,251.15933719655865
0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,418982.05,3.9894387252370054
0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,308936.17,30.822906688642664
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,395761.37,30.4710840910217
0.0,0.0,1.0,0.0,0.0,0.0,1.0,128.0,748595.73,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,262494.77,251.6115142230111
0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,454317.88,7.045860355614272
0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,605757.2,242.42027141791644
0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.0,353358.36,12.653811242183682
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,504797.64,15.197520738775651
0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.0,632511.47,3.9894387252370054
0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,969211.52,9.625375559608656
0.0,0.0,1.0,0.0,0.0,0.0,1.0,198.0,898314.91,3.8817384910741497
0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,323070.49,2.0126246898639257
0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,494701.71,4.151214309999305
0.0,0.0,1.0,0.0,0.0,0.0,1.0,126.0,593885.94,5.350811928351081
0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,323070.49,9.025250085025311
0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,319400.84,105.27117400607598
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,398790.15,13.330786907916963
0.0,0.0,1.0,0.0,0.0,0.0,1.0,109.0,615865.73,9.035559004500133
0.0,0.0,1.0,0.0,0.0,0.0,1.0,119.0,943971.63,6.0378266722830745
0.0,0.0,1.0,0.0,0.0,0.0,1.0,133.0,757196.48,4.151214309999305
0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,339363.39,8.318035679582403
0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,1049979.15,4.343985962262967
0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,793511.5,4.3248344923360476
0.0,0.0,1.0,0.0,0.0,0.0,1.0,114.0,428068.41,120.55990811986202
0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,323070.49,6.540378025371984
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,355377.54,0.3013560428627325
0.0,0.0,1.0,0.0,0.0,0.0,1.0,180.0,1514393.0,250.46973736534753
0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.0,259513.19,6.902276895899673
0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.0,294447.66,2.6841144724633574
0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,378598.22,0.6092582413247078
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,479557.78,6.769598233800874
0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,371303.49,2.397799908037573
0.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,392732.58,14.516552768990326
0.0,0.0,1.0,0.0,0.0,0.0,1.0,91.0,737616.35,4.296153559548095
0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,419213.6,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,221.0,762244.48,11.053084451730987
0.0,0.0,1.0,0.0,0.0,0.0,1.0,108.0,863336.52,7.634707134175836
0.0,0.0,1.0,0.0,0.0,0.0,0.0,220.0,705407.88,11.053084451730987
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,312974.53,5.562969837888685
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,309319.74,18.1413740751393
0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,323070.49,14.796395419631855
0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.0,316406.47,251.98937139866302
0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,608993.6,6.895677144122046
0.0,0.0,1.0,0.0,0.0,0.0,0.0,180.0,898314.91,6.869313839058221
0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,269561.95,19.045519376194918
0.0,0.0,1.0,0.0,0.0,0.0,1.0,114.0,817772.21,2.694712681068725
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,332156.85,13.705895070082095
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,748595.73,13.346767477219949
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,595661.23,3.2667736343481146
0.0,0.0,1.0,0.0,0.0,0.0,1.0,108.0,353358.36,2.5313667835292355
0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.0,519026.39,11.364372164842376
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,1660654.9,4.296153559548095
0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,252398.8,12.504050677621711
0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,292782.63,251.62323622941148
0.0,0.0,1.0,0.0,0.0,0.0,0.0,215.0,509045.09,14.857623251231312
0.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,642102.63,13.330786907916963
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,267542.73,10.197280531790295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,292782.63,250.16728029425536
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,290615.04,250.01260463037028
0.0,0.0,1.0,0.0,0.0,0.0,1.0,84.0,429194.89,4.620249016691246
0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.0,343262.39,6.540378025371984
0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,590613.26,4.3841183056280295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,401319.19,4.337132405256101
0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,252398.8,15.084621269208744
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,282686.67,251.6115142230111
0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.0,430339.99,8.622309844119442
0.0,0.0,1.0,0.0,0.0,0.0,1.0,142.0,948221.29,6.444553142302381
0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.0,424030.02,7.35787670396462
0.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,1196755.07,8.375661493586287
0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,406664.98,11.432360474338326
0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,574921.54,2.5286305660508694
0.0,0.0,1.0,0.0,0.0,0.0,0.0,162.0,424030.02,11.389135830516105
0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,685955.44,4.3841183056280295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,503181.29,76.60802153374402
0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.0,614288.44,15.126687523209464
0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,542041.21,5.5457623462303784
0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,249531.9,20.378937409996986
0.0,0.0,1.0,0.0,0.0,0.0,1.0,178.0,979307.46,4.930949109122498
0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.0,282686.67,7.698445908110154
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,479557.78,8.318035679582403
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,403838.12,4.4017174411845605
0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.0,644121.81,3.361213612707932
0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.0,292782.63,1.5640452966236111
0.0,0.0,1.0,0.0,0.0,0.0,1.0,103.0,638064.24,6.0378266722830745
0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,353358.36,6.902276895899673
0.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,402828.51,31.300752831285426
0.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0,262494.77,251.87348428982492
0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,1197753.22,25.099272885169718
0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,277638.7,15.391214691381132
0.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,757010.74,6.562776288682128
0.0,0.0,1.0,0.0,0.0,0.0,0.0,140.0,403838.12,251.87348428982492
0.0,0.0,1.0,0.0,0.0,0.0,0.0,97.0,434125.98,11.049358066508873
0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,469128.65,94.27584599171173
0.0,0.0,1.0,0.0,0.0,0.0,1.0,140.0,757196.48,253.68463845824175
0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,247350.84,10.169813168296423
0.0,0.0,1.0,0.0,0.0,0.0,1.0,238.0,1362953.71,5.337648180403473
0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,353358.36,243.13347099206203
0.0,0.0,1.0,0.0,0.0,0.0,0.0,149.0,515549.83,15.016488835875666
0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.0,726908.65,4.847767122500569
0.0,0.0,1.0,0.0,0.0,0.0,0.0,168.0,538988.95,12.980127042136864
0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,306723.12,243.13347099206203
0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.0,469120.01,3.389493903549802
0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.0,262494.77,250.71194757661286
0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,333166.46,12.001025384019089
0.0,0.0,1.0,0.0,0.0,0.0,1.0,245.0,1004547.35,2.7914396103911416
0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,300859.38,2.397799908037573
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,403515.06,10.197280531790295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,131.0,989403.42,2.7914396103911416
0.0,0.0,1.0,0.0,0.0,0.0,1.0,73.0,498065.71,3.859403723376416
0.0,0.0,1.0,0.0,0.0,0.0,1.0,133.0,469461.81,100.02278194784606
0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,298440.15,2.0126246898639257
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,281704.34,250.10247106243858
0.0,0.0,1.0,0.0,0.0,0.0,1.0,81.0,333166.46,249.6732637808765
0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.0,389269.77,5.159708412292681
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,322060.89,2.937397399260339
0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,605757.2,8.524328838326522
0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.0,548970.21,8.297004399239633
0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,333166.46,10.197280531790295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,474509.81,12.00914454621209
0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,279475.72,4.149562569622373
0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,383646.22,0.19430191926191628
0.0,0.0,1.0,0.0,0.0,0.0,1.0,108.0,615853.13,9.325479075354481
0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.0,928827.7,3.278495994581067
0.0,0.0,1.0,0.0,0.0,0.0,0.0,220.0,292782.63,441.1493289563834
0.0,0.0,1.0,0.0,0.0,0.0,0.0,160.0,848408.53,243.94794781113416
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,555277.43,1.8216642244452084
0.0,0.0,1.0,0.0,0.0,0.0,1.0,115.0,656236.96,2.5478678853515366
0.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,530037.54,2.6122788895414173
0.0,0.0,1.0,0.0,0.0,0.0,1.0,233.0,1585064.69,2.7914396103911416
0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.0,1217715.75,5.104834525749708
0.0,0.0,1.0,0.0,0.0,0.0,0.0,203.0,1097940.43,11.053084451730987
0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.0,434125.98,1.8382999287148407
0.0,0.0,1.0,0.0,0.0,0.0,0.0,237.0,1347472.36,9.729504599383766
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,413934.08,5.5457623462303784
0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,675111.58,5.5457623462303784
0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.0,620901.13,250.7478462990099
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,255520.67,250.6212829860825
0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,888333.61,7.111841516718419
0.0,0.0,1.0,0.0,0.0,0.0,1.0,98.0,279475.72,0.6092582413247078
0.0,0.0,1.0,0.0,0.0,0.0,1.0,81.0,323070.49,4.548410336147955
0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.0,535085.5,9.760456525599507
0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,464413.85,10.180727038743402
0.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,848408.53,2.6122788895414173
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,292782.63,1.7629190512047639
0.0,0.0,1.0,0.0,0.0,0.0,1.0,63.0,269494.46,3.421220555487003
0.0,0.0,1.0,0.0,0.0,0.0,0.0,229.0,698689.35,13.915623951814062
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,323070.49,249.44811370340037
0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.0,454317.88,5.049747414130463
0.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,444166.8,250.8293253034478
0.0,0.0,1.0,0.0,0.0,0.0,0.0,132.0,268396.5,15.016488835875666
0.0,0.0,1.0,0.0,0.0,0.0,1.0,133.0,499749.67,251.57347008969242
0.0,0.0,1.0,0.0,0.0,0.0,1.0,139.0,638801.71,6.0103151637519145
0.0,0.0,1.0,0.0,0.0,0.0,0.0,137.0,424030.02,19.045519376194918
0.0,0.0,1.0,0.0,0.0,0.0,0.0,198.0,1110554.87,7.111841516718419
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,242302.87,246.2083672739536
0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,453308.31,12.213486327198943
0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,429078.02,7.186559769854064
0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.0,272590.73,7.028689375129568
0.0,0.0,1.0,0.0,0.0,0.0,1.0,106.0,1097940.43,4.3841183056280295
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,343868.14,8.318035679582403
0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,494701.71,5.195485005793283
0.0,0.0,1.0,0.0,0.0,0.0,1.0,90.0,343262.39,6.258164083888849
0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.0,641093.03,8.622309844119442
0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.0,394060.8,14.636862540146167
0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.0,339363.39,7.045860355614272
0.0,0.0,1.0,0.0,0.0,0.0,0.0,143.0,399251.07,250.99606738117825
0.0,0.0,1.0,0.0,0.0,0.0,1.0,74.0,434125.98,9.504440476614985
0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,256841.05,128.35392462490395
0.0,0.0,1.0,0.0,0.0,0.0,1.0,77.0,319400.84,251.29719491605124
0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,256437.19,15.787079949276164
0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.0,323070.49,6.902276895899673
0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,688708.09,7.285372721855721
0.0,0.0,1.0,0.0,0.0,0.0,0.0,171.0,678726.79,4.466890895457542
0.0,0.0,1.0,0.0,0.0,0.0,1.0,81.0,696124.04,5.833048587744312
0.0,0.0,1.0,0.0,0.0,0.0,1.0,130.0,749119.73,9.625375559608656
0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.0,249531.9,4.197378784753817
0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.0,323070.49,8.585051233322137
0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,302878.6,30.293242278436633
0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,454317.88,250.756429953273
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,322060.89,8.169048434203944
0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,648782.97,1.5640452966236111
0.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,624363.04,2.937397399260339
0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.0,319400.84,2.7971154402987657
0.0,0.0,1.0,0.0,0.0,0.0,1.0,124.0,499063.83,251.4316621977197
0.0,0.0,1.0,0.0,0.0,0.0,1.0,128.0,476106.9,252.1729674368996
0.0,0.0,1.0,0.0,0.0,0.0,1.0,232.0,1585064.69,2.7914396103911416
